text,labels
WHO issued proposal for extending lockdowns to control COVID-19.,1
"No interference with EBV or CMV infection was observed, whereas endemic coronavirus in some cases provided signals in LIA and/or CMIA.",0
All the numbers are significantly lower than those published by the Brazilian Ministry of Health.,1
Pain Catastrophizing Scale (PCS) and Depression Anxiety Stress Scales (DASS‐21) were used to assess catastrophizing and psychological status.,0
COVID-19 is a respiratory illness caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) and declared by the World Health Organization a global public health emergency.,0
“People´s scientist” found that coronavirus is a bioweapon mixing SARS and HIV.,1
"The author explored secondary findings to create a multidisciplinary conceptual analysis of the reasons why internal controls executed with greater diligence may be needed to avoid damaging financial, legal, and health outcomes.",0
Our results may contribute to design reliable clinical and public health measures and provide a rationale to test testosterone treatment as adjuvant therapy in symptomatic COVID-19 men expressing AR polyQ longer than 23 repeats.,0
Semistructured interviews captured acceptability.,0
A video has been viewed hundreds of thousands of times on Facebook and YouTube in March and April 2020 alongside a claim it shows a Koran recitation during a US Senate meeting attended by President Donald Trump during the COVID-19 pandemic.,1
"Data on patients' characteristics, attendance, visual analog scale (VAS) scores, stone features, and final treatment choices were retrieved from the computer and compared with the data in the same periods in 2019.",0
Virus was isolated from one cat.,0
A clear message to the whole world that money is not enough when health is in danger.”,1
Mathematical models of COVID-2019 spread described by systems of nonlinear ordinary differential equations (ODEs) are overviewed.,0
Video shows a WHO official inappropriately touching a female attendee during a briefing session in China about the novel coronavirus outbreak in Wuhan.,1
No vaccine is needed.,1
Claim that Fox news said that Trump tested positive for COVID-19.,1
His SARS-CoV-2 RT-PCR test was positive.,0
"In GD, decreased acid β-glucosidase activity leads to the accumulation of inflammatory glycosphingolipids and chronic myeloid cell immune activation which a priori could predispose to the most severe effects of SARS-CoV-2.",0
Posts circulating on social media claim that Ugandan and Kenyan authorities have instructed landlords to stop collecting rent due to the novel coronavirus.,1
Full clinical evaluation was performed including high-resolution computed tomography (HR-CT).,0
"The cognitive control network (CCN) that comprises regions of the frontoparietal network, the cingulo-opercular network, and other sub-cortical regions as core structures is commonly activated by events with an increase in information uncertainty.",0
Did Disagreement Over Abortion Slow Coronavirus-Relief Talks?,1
"MATERIALS AND METHODS: SARS-CoV-2 PCR positive patients who were hospitalized between March 10 and April 10, 2020 were included.",0
Triaging using telemedicine and artificial intelligence along with utilization of bedside rapid diagnostic tests to detect Covid-19 could prove helpful in this aspect.,0
Videos showing police detaining COVID-19 patients in India.,1
Turkish President Erdoğan will declare a curfew due to COVID-19.,1
"In a phenomenon that is the first of its kind, hundreds of Americans leave their homes and stay in the Al-Huda Mosque, and demand to know the principles of Islam.",1
"Results: A total of 229 papers were identified, of which 26 were studies that have been included in the review.",0
"In March 2020, the EU gave the green light to the opening of accession talks with North Macedonia and Albania, and also introduced a new reformed ‘accession talks’ framework.",0
Citizens of Kazakhstan and Russia will not be able to get a Schengen visa without using being chipped.,1
France decided to end the quarantine due to its negative effect on the economy.,1
Video shows quarantined patients dancing in a COVID-19 center in Mumbai.,1
Italy has mandated no treatment of all elderly patients for coronavirus.,1
An audio states that the worst coronavirus crisis in Spain will start on 3/29/20.,1
"This old poem, writen during XIXth century, prove that the history of pandemia repeats itself among centuries.",1
The coronavirus has been “released” by China […] it was purposely propagated by the Chinese themselves.,1
"The post shows dead bodies of COVID-19 patients lying in the LNJP Hospital, Delhi (India).",1
The beneficial application of the risk assessment and risk management paradigm to ensure timely research with consistency and transparency of assessments is presented.,0
"The neglect of the severely mentally ill, first in Bedlams and now on Boulevards, reflects a wide loss of resources.",0
COVID-19 is a bacteria causing death due to thrombosis.,1
"However, uncertainties surrounding immigration policies added significant challenges to physicians and the rural communities served by them during the pandemic.",0
Can You Get Free Baby Formula During COVID-19 Crisis by Calling the Company?,1
"Among the maps generated for the aforementioned countries, it was noticed that regions with a high population or high population density were often the epicenters within their respective country.",0
Zinc lozenges are proven to protect against COVID-19.,1
"A photo of a Pakistani chief minister has been shared thousands of times on Facebook alongside a claim it shows him flouting Pakistan’s coronavirus lockdown measures at iftar, a daily evening meal enjoyed by Muslims during the holy month of Ramadan.",1
